Day-0_pH,Day-0_TDS,Day-0_Temperature,Day-0_Turbidity,Day-0_Dissolved Oxygen,Day-0_Salinity,Day-1_pH,Day-1_TDS,Day-1_Temperature,Day-1_Turbidity,Day-1_Dissolved Oxygen,Day-1_Salinity,Day-2_pH,Day-2_TDS,Day-2_Temperature,Day-2_Turbidity,Day-2_Dissolved Oxygen,Day-2_Salinity,Day-3_pH,Day-3_TDS,Day-3_Temperature,Day-3_Turbidity,Day-3_Dissolved Oxygen,Day-3_Salinity,Day-4_pH,Day-4_TDS,Day-4_Temperature,Day-4_Turbidity,Day-4_Dissolved Oxygen,Day-4_Salinity
6.527106271,1997.193573,30.12955358,98.4706148,2.548178569,1.997193573,6.639491608,98.39356232,17.21158374,71.4762084,7.715366503,0.098393562,6.72915986,1678.725917,31.76675641,105.2278773,1.893297435,1.678725917,8.712103591,762.465341,26.11017957,25.18737606,4.155928173,0.762465341,7.656645107,1691.150147,28.79938024,144.5790939,3.080247903,1.691150147
6.639491608,98.39356232,17.21158374,71.4762084,7.715366503,0.098393562,6.72915986,1678.725917,31.76675641,105.2278773,1.893297435,1.678725917,8.712103591,762.465341,26.11017957,25.18737606,4.155928173,0.762465341,7.656645107,1691.150147,28.79938024,144.5790939,3.080247903,1.691150147,6.745230797,1131.509958,34.42803697,115.0216753,0.828785211,1.131509958
6.72915986,1678.725917,31.76675641,105.2278773,1.893297435,1.678725917,8.712103591,762.465341,26.11017957,25.18737606,4.155928173,0.762465341,7.656645107,1691.150147,28.79938024,144.5790939,3.080247903,1.691150147,6.745230797,1131.509958,34.42803697,115.0216753,0.828785211,1.131509958,7.941335133,1808.180897,16.67361976,98.36438856,7.930552094,1.808180897
8.712103591,762.465341,26.11017957,25.18737606,4.155928173,0.762465341,7.656645107,1691.150147,28.79938024,144.5790939,3.080247903,1.691150147,6.745230797,1131.509958,34.42803697,115.0216753,0.828785211,1.131509958,7.941335133,1808.180897,16.67361976,98.36438856,7.930552094,1.808180897,8.364602697,1856.076324,33.02448046,54.28508798,1.390207816,1.856076324
7.656645107,1691.150147,28.79938024,144.5790939,3.080247903,1.691150147,6.745230797,1131.509958,34.42803697,115.0216753,0.828785211,1.131509958,7.941335133,1808.180897,16.67361976,98.36438856,7.930552094,1.808180897,8.364602697,1856.076324,33.02448046,54.28508798,1.390207816,1.856076324,6.590496003,67.7414535,17.52205392,32.53376824,7.591178432,0.067741453
6.745230797,1131.509958,34.42803697,115.0216753,0.828785211,1.131509958,7.941335133,1808.180897,16.67361976,98.36438856,7.930552094,1.808180897,8.364602697,1856.076324,33.02448046,54.28508798,1.390207816,1.856076324,6.590496003,67.7414535,17.52205392,32.53376824,7.591178432,0.067741453,7.154196406,197.0537432,22.85917613,67.30801494,5.456329547,0.197053743
7.941335133,1808.180897,16.67361976,98.36438856,7.930552094,1.808180897,8.364602697,1856.076324,33.02448046,54.28508798,1.390207816,1.856076324,6.590496003,67.7414535,17.52205392,32.53376824,7.591178432,0.067741453,7.154196406,197.0537432,22.85917613,67.30801494,5.456329547,0.197053743,5.987544373,538.1995227,32.02877393,102.6207437,1.788490429,0.538199523
8.364602697,1856.076324,33.02448046,54.28508798,1.390207816,1.856076324,6.590496003,67.7414535,17.52205392,32.53376824,7.591178432,0.067741453,7.154196406,197.0537432,22.85917613,67.30801494,5.456329547,0.197053743,5.987544373,538.1995227,32.02877393,102.6207437,1.788490429,0.538199523,6.224597398,1355.165062,33.12508473,98.71936408,1.349966106,1.355165062
6.590496003,67.7414535,17.52205392,32.53376824,7.591178432,0.067741453,7.154196406,197.0537432,22.85917613,67.30801494,5.456329547,0.197053743,5.987544373,538.1995227,32.02877393,102.6207437,1.788490429,0.538199523,6.224597398,1355.165062,33.12508473,98.71936408,1.349966106,1.355165062,8.224471416,1782.130783,25.12743347,63.56976171,4.549026612,1.782130783
7.154196406,197.0537432,22.85917613,67.30801494,5.456329547,0.197053743,5.987544373,538.1995227,32.02877393,102.6207437,1.788490429,0.538199523,6.224597398,1355.165062,33.12508473,98.71936408,1.349966106,1.355165062,8.224471416,1782.130783,25.12743347,63.56976171,4.549026612,1.782130783,6.225753391,946.886805,26.88209277,95.86009514,3.847162894,0.946886805
5.987544373,538.1995227,32.02877393,102.6207437,1.788490429,0.538199523,6.224597398,1355.165062,33.12508473,98.71936408,1.349966106,1.355165062,8.224471416,1782.130783,25.12743347,63.56976171,4.549026612,1.782130783,6.225753391,946.886805,26.88209277,95.86009514,3.847162894,0.946886805,7.600653535,1233.597577,29.16294669,123.9247614,2.934821323,1.233597577
6.224597398,1355.165062,33.12508473,98.71936408,1.349966106,1.355165062,8.224471416,1782.130783,25.12743347,63.56976171,4.549026612,1.782130783,6.225753391,946.886805,26.88209277,95.86009514,3.847162894,0.946886805,7.600653535,1233.597577,29.16294669,123.9247614,2.934821323,1.233597577,8.336185047,417.574713,31.65517337,13.67986813,1.937930652,0.417574713
8.224471416,1782.130783,25.12743347,63.56976171,4.549026612,1.782130783,6.225753391,946.886805,26.88209277,95.86009514,3.847162894,0.946886805,7.600653535,1233.597577,29.16294669,123.9247614,2.934821323,1.233597577,8.336185047,417.574713,31.65517337,13.67986813,1.937930652,0.417574713,5.927507692,1619.685326,17.43022339,73.08694671,7.627910644,1.619685326
6.225753391,946.886805,26.88209277,95.86009514,3.847162894,0.946886805,7.600653535,1233.597577,29.16294669,123.9247614,2.934821323,1.233597577,8.336185047,417.574713,31.65517337,13.67986813,1.937930652,0.417574713,5.927507692,1619.685326,17.43022339,73.08694671,7.627910644,1.619685326,7.769248879,1936.289817,31.20138616,116.197732,2.119445534,1.936289817
7.600653535,1233.597577,29.16294669,123.9247614,2.934821323,1.233597577,8.336185047,417.574713,31.65517337,13.67986813,1.937930652,0.417574713,5.927507692,1619.685326,17.43022339,73.08694671,7.627910644,1.619685326,7.769248879,1936.289817,31.20138616,116.197732,2.119445534,1.936289817,6.526251135,573.7679192,24.62552301,86.46022586,4.749790796,0.573767919
8.336185047,417.574713,31.65517337,13.67986813,1.937930652,0.417574713,5.927507692,1619.685326,17.43022339,73.08694671,7.627910644,1.619685326,7.769248879,1936.289817,31.20138616,116.197732,2.119445534,1.936289817,6.526251135,573.7679192,24.62552301,86.46022586,4.749790796,0.573767919,9.351707501,1014.910606,24.0124685,101.2066523,4.995012599,1.014910606
5.927507692,1619.685326,17.43022339,73.08694671,7.627910644,1.619685326,7.769248879,1936.289817,31.20138616,116.197732,2.119445534,1.936289817,6.526251135,573.7679192,24.62552301,86.46022586,4.749790796,0.573767919,9.351707501,1014.910606,24.0124685,101.2066523,4.995012599,1.014910606,7.434182587,217.9264155,23.47799504,82.33469496,5.208801984,0.217926415
7.769248879,1936.289817,31.20138616,116.197732,2.119445534,1.936289817,6.526251135,573.7679192,24.62552301,86.46022586,4.749790796,0.573767919,9.351707501,1014.910606,24.0124685,101.2066523,4.995012599,1.014910606,7.434182587,217.9264155,23.47799504,82.33469496,5.208801984,0.217926415,8.723970199,1140.31648,25.1842317,148.8624363,4.526307318,1.14031648
6.526251135,573.7679192,24.62552301,86.46022586,4.749790796,0.573767919,9.351707501,1014.910606,24.0124685,101.2066523,4.995012599,1.014910606,7.434182587,217.9264155,23.47799504,82.33469496,5.208801984,0.217926415,8.723970199,1140.31648,25.1842317,148.8624363,4.526307318,1.14031648,7.700906169,1030.427712,33.90101107,17.64701511,1.039595573,1.030427712
9.351707501,1014.910606,24.0124685,101.2066523,4.995012599,1.014910606,7.434182587,217.9264155,23.47799504,82.33469496,5.208801984,0.217926415,8.723970199,1140.31648,25.1842317,148.8624363,4.526307318,1.14031648,7.700906169,1030.427712,33.90101107,17.64701511,1.039595573,1.030427712,5.673650131,331.6511441,25.96407546,78.74627505,4.214369818,0.331651144
7.434182587,217.9264155,23.47799504,82.33469496,5.208801984,0.217926415,8.723970199,1140.31648,25.1842317,148.8624363,4.526307318,1.14031648,7.700906169,1030.427712,33.90101107,17.64701511,1.039595573,1.030427712,5.673650131,331.6511441,25.96407546,78.74627505,4.214369818,0.331651144,8.032605502,912.0291156,34.06355077,22.79831688,0.974579694,0.912029116
8.723970199,1140.31648,25.1842317,148.8624363,4.526307318,1.14031648,7.700906169,1030.427712,33.90101107,17.64701511,1.039595573,1.030427712,5.673650131,331.6511441,25.96407546,78.74627505,4.214369818,0.331651144,8.032605502,912.0291156,34.06355077,22.79831688,0.974579694,0.912029116,9.305613369,701.5040716,18.60580261,32.3699787,7.157678955,0.701504072
7.700906169,1030.427712,33.90101107,17.64701511,1.039595573,1.030427712,5.673650131,331.6511441,25.96407546,78.74627505,4.214369818,0.331651144,8.032605502,912.0291156,34.06355077,22.79831688,0.974579694,0.912029116,9.305613369,701.5040716,18.60580261,32.3699787,7.157678955,0.701504072,7.906447281,1067.570207,29.48271958,63.62536906,2.806912169,1.067570207
5.673650131,331.6511441,25.96407546,78.74627505,4.214369818,0.331651144,8.032605502,912.0291156,34.06355077,22.79831688,0.974579694,0.912029116,9.305613369,701.5040716,18.60580261,32.3699787,7.157678955,0.701504072,7.906447281,1067.570207,29.48271958,63.62536906,2.806912169,1.067570207,8.776755438,1192.025954,31.24479077,31.77561281,2.102083691,1.192025954
8.032605502,912.0291156,34.06355077,22.79831688,0.974579694,0.912029116,9.305613369,701.5040716,18.60580261,32.3699787,7.157678955,0.701504072,7.906447281,1067.570207,29.48271958,63.62536906,2.806912169,1.067570207,8.776755438,1192.025954,31.24479077,31.77561281,2.102083691,1.192025954,9.036825853,66.56637828,28.58257663,144.9162032,3.166969349,0.066566378
9.305613369,701.5040716,18.60580261,32.3699787,7.157678955,0.701504072,7.906447281,1067.570207,29.48271958,63.62536906,2.806912169,1.067570207,8.776755438,1192.025954,31.24479077,31.77561281,2.102083691,1.192025954,9.036825853,66.56637828,28.58257663,144.9162032,3.166969349,0.066566378,6.412319088,1533.961667,27.1384456,142.5505687,3.744621758,1.533961667
7.906447281,1067.570207,29.48271958,63.62536906,2.806912169,1.067570207,8.776755438,1192.025954,31.24479077,31.77561281,2.102083691,1.192025954,9.036825853,66.56637828,28.58257663,144.9162032,3.166969349,0.066566378,6.412319088,1533.961667,27.1384456,142.5505687,3.744621758,1.533961667,6.34817936,1440.377869,26.29625562,57.05535047,4.081497751,1.440377869
8.776755438,1192.025954,31.24479077,31.77561281,2.102083691,1.192025954,9.036825853,66.56637828,28.58257663,144.9162032,3.166969349,0.066566378,6.412319088,1533.961667,27.1384456,142.5505687,3.744621758,1.533961667,6.34817936,1440.377869,26.29625562,57.05535047,4.081497751,1.440377869,7.943923955,764.2584531,32.21860965,99.56467969,1.712556139,0.764258453
9.036825853,66.56637828,28.58257663,144.9162032,3.166969349,0.066566378,6.412319088,1533.961667,27.1384456,142.5505687,3.744621758,1.533961667,6.34817936,1440.377869,26.29625562,57.05535047,4.081497751,1.440377869,7.943923955,764.2584531,32.21860965,99.56467969,1.712556139,0.764258453,7.144113879,153.2250744,31.43293194,84.72546488,2.026827223,0.153225074
6.412319088,1533.961667,27.1384456,142.5505687,3.744621758,1.533961667,6.34817936,1440.377869,26.29625562,57.05535047,4.081497751,1.440377869,7.943923955,764.2584531,32.21860965,99.56467969,1.712556139,0.764258453,7.144113879,153.2250744,31.43293194,84.72546488,2.026827223,0.153225074,8.859445211,1522.118453,17.44577442,124.1821773,7.621690231,1.522118453
6.34817936,1440.377869,26.29625562,57.05535047,4.081497751,1.440377869,7.943923955,764.2584531,32.21860965,99.56467969,1.712556139,0.764258453,7.144113879,153.2250744,31.43293194,84.72546488,2.026827223,0.153225074,8.859445211,1522.118453,17.44577442,124.1821773,7.621690231,1.522118453,9.100092494,1912.591563,31.97175314,97.84238537,1.811298744,1.912591563
7.943923955,764.2584531,32.21860965,99.56467969,1.712556139,0.764258453,7.144113879,153.2250744,31.43293194,84.72546488,2.026827223,0.153225074,8.859445211,1522.118453,17.44577442,124.1821773,7.621690231,1.522118453,9.100092494,1912.591563,31.97175314,97.84238537,1.811298744,1.912591563,6.913685517,518.2956122,23.28137239,10.03534363,5.287451044,0.518295612
7.144113879,153.2250744,31.43293194,84.72546488,2.026827223,0.153225074,8.859445211,1522.118453,17.44577442,124.1821773,7.621690231,1.522118453,9.100092494,1912.591563,31.97175314,97.84238537,1.811298744,1.912591563,6.913685517,518.2956122,23.28137239,10.03534363,5.287451044,0.518295612,6.447482236,680.8729968,20.0739366,116.844414,6.57042536,0.680872997
8.859445211,1522.118453,17.44577442,124.1821773,7.621690231,1.522118453,9.100092494,1912.591563,31.97175314,97.84238537,1.811298744,1.912591563,6.913685517,518.2956122,23.28137239,10.03534363,5.287451044,0.518295612,6.447482236,680.8729968,20.0739366,116.844414,6.57042536,0.680872997,8.622102061,408.4351345,32.39537136,114.558737,1.641851456,0.408435134
9.100092494,1912.591563,31.97175314,97.84238537,1.811298744,1.912591563,6.913685517,518.2956122,23.28137239,10.03534363,5.287451044,0.518295612,6.447482236,680.8729968,20.0739366,116.844414,6.57042536,0.680872997,8.622102061,408.4351345,32.39537136,114.558737,1.641851456,0.408435134,6.599224142,1175.025441,23.64049599,81.36117878,5.143801603,1.175025441
6.913685517,518.2956122,23.28137239,10.03534363,5.287451044,0.518295612,6.447482236,680.8729968,20.0739366,116.844414,6.57042536,0.680872997,8.622102061,408.4351345,32.39537136,114.558737,1.641851456,0.408435134,6.599224142,1175.025441,23.64049599,81.36117878,5.143801603,1.175025441,8.790457274,351.9407196,31.1672938,136.4086563,2.133082479,0.35194072
6.447482236,680.8729968,20.0739366,116.844414,6.57042536,0.680872997,8.622102061,408.4351345,32.39537136,114.558737,1.641851456,0.408435134,6.599224142,1175.025441,23.64049599,81.36117878,5.143801603,1.175025441,8.790457274,351.9407196,31.1672938,136.4086563,2.133082479,0.35194072,7.194953015,744.5781897,20.26807224,137.1824688,6.492771104,0.74457819
8.622102061,408.4351345,32.39537136,114.558737,1.641851456,0.408435134,6.599224142,1175.025441,23.64049599,81.36117878,5.143801603,1.175025441,8.790457274,351.9407196,31.1672938,136.4086563,2.133082479,0.35194072,7.194953015,744.5781897,20.26807224,137.1824688,6.492771104,0.74457819,8.170199597,1409.175377,15.07858643,83.34763474,8.568565429,1.409175377
6.599224142,1175.025441,23.64049599,81.36117878,5.143801603,1.175025441,8.790457274,351.9407196,31.1672938,136.4086563,2.133082479,0.35194072,7.194953015,744.5781897,20.26807224,137.1824688,6.492771104,0.74457819,8.170199597,1409.175377,15.07858643,83.34763474,8.568565429,1.409175377,5.882141255,1142.226167,24.90918386,95.11835237,4.636326457,1.142226167
8.790457274,351.9407196,31.1672938,136.4086563,2.133082479,0.35194072,7.194953015,744.5781897,20.26807224,137.1824688,6.492771104,0.74457819,8.170199597,1409.175377,15.07858643,83.34763474,8.568565429,1.409175377,5.882141255,1142.226167,24.90918386,95.11835237,4.636326457,1.142226167,7.995437299,803.6020004,17.00456513,149.5130901,7.798173947,0.803602
7.194953015,744.5781897,20.26807224,137.1824688,6.492771104,0.74457819,8.170199597,1409.175377,15.07858643,83.34763474,8.568565429,1.409175377,5.882141255,1142.226167,24.90918386,95.11835237,4.636326457,1.142226167,7.995437299,803.6020004,17.00456513,149.5130901,7.798173947,0.803602,7.307070715,869.4867235,30.08751911,51.83483287,2.564992356,0.869486724
8.170199597,1409.175377,15.07858643,83.34763474,8.568565429,1.409175377,5.882141255,1142.226167,24.90918386,95.11835237,4.636326457,1.142226167,7.995437299,803.6020004,17.00456513,149.5130901,7.798173947,0.803602,7.307070715,869.4867235,30.08751911,51.83483287,2.564992356,0.869486724,7.846433853,1146.116221,20.52150272,55.44641392,6.391398911,1.146116221
5.882141255,1142.226167,24.90918386,95.11835237,4.636326457,1.142226167,7.995437299,803.6020004,17.00456513,149.5130901,7.798173947,0.803602,7.307070715,869.4867235,30.08751911,51.83483287,2.564992356,0.869486724,7.846433853,1146.116221,20.52150272,55.44641392,6.391398911,1.146116221,6.172056831,61.43621938,23.87291293,35.58834637,5.050834827,0.061436219
7.995437299,803.6020004,17.00456513,149.5130901,7.798173947,0.803602,7.307070715,869.4867235,30.08751911,51.83483287,2.564992356,0.869486724,7.846433853,1146.116221,20.52150272,55.44641392,6.391398911,1.146116221,6.172056831,61.43621938,23.87291293,35.58834637,5.050834827,0.061436219,8.44749498,203.0942435,16.7406713,135.4213715,7.903731479,0.203094243
7.307070715,869.4867235,30.08751911,51.83483287,2.564992356,0.869486724,7.846433853,1146.116221,20.52150272,55.44641392,6.391398911,1.146116221,6.172056831,61.43621938,23.87291293,35.58834637,5.050834827,0.061436219,8.44749498,203.0942435,16.7406713,135.4213715,7.903731479,0.203094243,8.95118831,1768.453232,20.73318497,114.2283746,6.306726012,1.768453232
7.846433853,1146.116221,20.52150272,55.44641392,6.391398911,1.146116221,6.172056831,61.43621938,23.87291293,35.58834637,5.050834827,0.061436219,8.44749498,203.0942435,16.7406713,135.4213715,7.903731479,0.203094243,8.95118831,1768.453232,20.73318497,114.2283746,6.306726012,1.768453232,6.3669592,201.8640287,30.62980487,24.78999884,2.348078054,0.201864029
6.172056831,61.43621938,23.87291293,35.58834637,5.050834827,0.061436219,8.44749498,203.0942435,16.7406713,135.4213715,7.903731479,0.203094243,8.95118831,1768.453232,20.73318497,114.2283746,6.306726012,1.768453232,6.3669592,201.8640287,30.62980487,24.78999884,2.348078054,0.201864029,5.882858222,1428.267013,18.03175824,147.4474292,7.387296705,1.428267013
8.44749498,203.0942435,16.7406713,135.4213715,7.903731479,0.203094243,8.95118831,1768.453232,20.73318497,114.2283746,6.306726012,1.768453232,6.3669592,201.8640287,30.62980487,24.78999884,2.348078054,0.201864029,5.882858222,1428.267013,18.03175824,147.4474292,7.387296705,1.428267013,5.594554344,1844.07442,27.94319122,112.3346391,3.422723511,1.84407442
8.95118831,1768.453232,20.73318497,114.2283746,6.306726012,1.768453232,6.3669592,201.8640287,30.62980487,24.78999884,2.348078054,0.201864029,5.882858222,1428.267013,18.03175824,147.4474292,7.387296705,1.428267013,5.594554344,1844.07442,27.94319122,112.3346391,3.422723511,1.84407442,8.067886002,577.8330284,33.34851706,129.0730953,1.260593178,0.577833028
6.3669592,201.8640287,30.62980487,24.78999884,2.348078054,0.201864029,5.882858222,1428.267013,18.03175824,147.4474292,7.387296705,1.428267013,5.594554344,1844.07442,27.94319122,112.3346391,3.422723511,1.84407442,8.067886002,577.8330284,33.34851706,129.0730953,1.260593178,0.577833028,7.928376144,772.4583023,28.5967352,16.74111048,3.161305922,0.772458302
5.882858222,1428.267013,18.03175824,147.4474292,7.387296705,1.428267013,5.594554344,1844.07442,27.94319122,112.3346391,3.422723511,1.84407442,8.067886002,577.8330284,33.34851706,129.0730953,1.260593178,0.577833028,7.928376144,772.4583023,28.5967352,16.74111048,3.161305922,0.772458302,7.686789651,1159.396741,31.22043379,80.69452865,2.111826486,1.159396741
5.594554344,1844.07442,27.94319122,112.3346391,3.422723511,1.84407442,8.067886002,577.8330284,33.34851706,129.0730953,1.260593178,0.577833028,7.928376144,772.4583023,28.5967352,16.74111048,3.161305922,0.772458302,7.686789651,1159.396741,31.22043379,80.69452865,2.111826486,1.159396741,6.427788384,1769.332491,17.17943259,107.8037601,7.728226966,1.769332491
8.067886002,577.8330284,33.34851706,129.0730953,1.260593178,0.577833028,7.928376144,772.4583023,28.5967352,16.74111048,3.161305922,0.772458302,7.686789651,1159.396741,31.22043379,80.69452865,2.111826486,1.159396741,6.427788384,1769.332491,17.17943259,107.8037601,7.728226966,1.769332491,7.063623984,1886.715895,20.01463652,86.01252184,6.594145392,1.886715895
7.928376144,772.4583023,28.5967352,16.74111048,3.161305922,0.772458302,7.686789651,1159.396741,31.22043379,80.69452865,2.111826486,1.159396741,6.427788384,1769.332491,17.17943259,107.8037601,7.728226966,1.769332491,7.063623984,1886.715895,20.01463652,86.01252184,6.594145392,1.886715895,7.877905341,1492.148334,32.89077704,103.3306452,1.443689182,1.492148334
7.686789651,1159.396741,31.22043379,80.69452865,2.111826486,1.159396741,6.427788384,1769.332491,17.17943259,107.8037601,7.728226966,1.769332491,7.063623984,1886.715895,20.01463652,86.01252184,6.594145392,1.886715895,7.877905341,1492.148334,32.89077704,103.3306452,1.443689182,1.492148334,7.487067435,218.9085337,29.30211227,124.5023689,2.879155091,0.218908534
6.427788384,1769.332491,17.17943259,107.8037601,7.728226966,1.769332491,7.063623984,1886.715895,20.01463652,86.01252184,6.594145392,1.886715895,7.877905341,1492.148334,32.89077704,103.3306452,1.443689182,1.492148334,7.487067435,218.9085337,29.30211227,124.5023689,2.879155091,0.218908534,9.451142081,1354.850603,27.79107653,62.40718881,3.483569389,1.354850603
7.063623984,1886.715895,20.01463652,86.01252184,6.594145392,1.886715895,7.877905341,1492.148334,32.89077704,103.3306452,1.443689182,1.492148334,7.487067435,218.9085337,29.30211227,124.5023689,2.879155091,0.218908534,9.451142081,1354.850603,27.79107653,62.40718881,3.483569389,1.354850603,6.04575901,850.0922577,28.27533472,128.8136146,3.289866111,0.850092258
7.877905341,1492.148334,32.89077704,103.3306452,1.443689182,1.492148334,7.487067435,218.9085337,29.30211227,124.5023689,2.879155091,0.218908534,9.451142081,1354.850603,27.79107653,62.40718881,3.483569389,1.354850603,6.04575901,850.0922577,28.27533472,128.8136146,3.289866111,0.850092258,8.280578216,967.866949,23.28401109,32.80825467,5.286395566,0.967866949
7.487067435,218.9085337,29.30211227,124.5023689,2.879155091,0.218908534,9.451142081,1354.850603,27.79107653,62.40718881,3.483569389,1.354850603,6.04575901,850.0922577,28.27533472,128.8136146,3.289866111,0.850092258,8.280578216,967.866949,23.28401109,32.80825467,5.286395566,0.967866949,7.117275072,145.8393612,15.89113263,47.9240477,8.243546947,0.145839361
9.451142081,1354.850603,27.79107653,62.40718881,3.483569389,1.354850603,6.04575901,850.0922577,28.27533472,128.8136146,3.289866111,0.850092258,8.280578216,967.866949,23.28401109,32.80825467,5.286395566,0.967866949,7.117275072,145.8393612,15.89113263,47.9240477,8.243546947,0.145839361,7.21279846,422.5711717,30.68883084,16.06838679,2.324467663,0.422571172
6.04575901,850.0922577,28.27533472,128.8136146,3.289866111,0.850092258,8.280578216,967.866949,23.28401109,32.80825467,5.286395566,0.967866949,7.117275072,145.8393612,15.89113263,47.9240477,8.243546947,0.145839361,7.21279846,422.5711717,30.68883084,16.06838679,2.324467663,0.422571172,8.370391063,1591.501535,28.57426472,61.01975359,3.17029411,1.591501535
8.280578216,967.866949,23.28401109,32.80825467,5.286395566,0.967866949,7.117275072,145.8393612,15.89113263,47.9240477,8.243546947,0.145839361,7.21279846,422.5711717,30.68883084,16.06838679,2.324467663,0.422571172,8.370391063,1591.501535,28.57426472,61.01975359,3.17029411,1.591501535,8.269744605,935.2197244,24.45608928,63.18733628,4.817564287,0.935219724
7.117275072,145.8393612,15.89113263,47.9240477,8.243546947,0.145839361,7.21279846,422.5711717,30.68883084,16.06838679,2.324467663,0.422571172,8.370391063,1591.501535,28.57426472,61.01975359,3.17029411,1.591501535,8.269744605,935.2197244,24.45608928,63.18733628,4.817564287,0.935219724,9.465023975,638.2413712,32.99519231,122.7378836,1.401923077,0.638241371
7.21279846,422.5711717,30.68883084,16.06838679,2.324467663,0.422571172,8.370391063,1591.501535,28.57426472,61.01975359,3.17029411,1.591501535,8.269744605,935.2197244,24.45608928,63.18733628,4.817564287,0.935219724,9.465023975,638.2413712,32.99519231,122.7378836,1.401923077,0.638241371,6.013577158,798.8371942,21.7231933,101.4382938,5.91072268,0.798837194
8.370391063,1591.501535,28.57426472,61.01975359,3.17029411,1.591501535,8.269744605,935.2197244,24.45608928,63.18733628,4.817564287,0.935219724,9.465023975,638.2413712,32.99519231,122.7378836,1.401923077,0.638241371,6.013577158,798.8371942,21.7231933,101.4382938,5.91072268,0.798837194,5.916438598,1716.079051,20.88643488,71.14115814,6.245426046,1.716079051
8.269744605,935.2197244,24.45608928,63.18733628,4.817564287,0.935219724,9.465023975,638.2413712,32.99519231,122.7378836,1.401923077,0.638241371,6.013577158,798.8371942,21.7231933,101.4382938,5.91072268,0.798837194,5.916438598,1716.079051,20.88643488,71.14115814,6.245426046,1.716079051,8.397355269,1510.548084,32.4559265,101.295957,1.617629399,1.510548084
9.465023975,638.2413712,32.99519231,122.7378836,1.401923077,0.638241371,6.013577158,798.8371942,21.7231933,101.4382938,5.91072268,0.798837194,5.916438598,1716.079051,20.88643488,71.14115814,6.245426046,1.716079051,8.397355269,1510.548084,32.4559265,101.295957,1.617629399,1.510548084,7.813547668,581.0150245,30.9397531,17.38966907,2.224098762,0.581015025
6.013577158,798.8371942,21.7231933,101.4382938,5.91072268,0.798837194,5.916438598,1716.079051,20.88643488,71.14115814,6.245426046,1.716079051,8.397355269,1510.548084,32.4559265,101.295957,1.617629399,1.510548084,7.813547668,581.0150245,30.9397531,17.38966907,2.224098762,0.581015025,6.596642666,279.1285884,25.29959621,35.23801504,4.480161515,0.279128588
5.916438598,1716.079051,20.88643488,71.14115814,6.245426046,1.716079051,8.397355269,1510.548084,32.4559265,101.295957,1.617629399,1.510548084,7.813547668,581.0150245,30.9397531,17.38966907,2.224098762,0.581015025,6.596642666,279.1285884,25.29959621,35.23801504,4.480161515,0.279128588,5.817677476,541.3965322,17.61469479,97.77269973,7.554122084,0.541396532
8.397355269,1510.548084,32.4559265,101.295957,1.617629399,1.510548084,7.813547668,581.0150245,30.9397531,17.38966907,2.224098762,0.581015025,6.596642666,279.1285884,25.29959621,35.23801504,4.480161515,0.279128588,5.817677476,541.3965322,17.61469479,97.77269973,7.554122084,0.541396532,5.842632998,1845.47508,19.30142943,99.79135469,6.879428228,1.84547508
7.813547668,581.0150245,30.9397531,17.38966907,2.224098762,0.581015025,6.596642666,279.1285884,25.29959621,35.23801504,4.480161515,0.279128588,5.817677476,541.3965322,17.61469479,97.77269973,7.554122084,0.541396532,5.842632998,1845.47508,19.30142943,99.79135469,6.879428228,1.84547508,9.076763499,1184.098234,28.12455981,118.3788522,3.350176077,1.184098234
6.596642666,279.1285884,25.29959621,35.23801504,4.480161515,0.279128588,5.817677476,541.3965322,17.61469479,97.77269973,7.554122084,0.541396532,5.842632998,1845.47508,19.30142943,99.79135469,6.879428228,1.84547508,9.076763499,1184.098234,28.12455981,118.3788522,3.350176077,1.184098234,6.267469299,1090.286407,22.70082476,66.41996627,5.519670097,1.090286407
5.817677476,541.3965322,17.61469479,97.77269973,7.554122084,0.541396532,5.842632998,1845.47508,19.30142943,99.79135469,6.879428228,1.84547508,9.076763499,1184.098234,28.12455981,118.3788522,3.350176077,1.184098234,6.267469299,1090.286407,22.70082476,66.41996627,5.519670097,1.090286407,6.793486248,1212.967519,31.72946383,111.1575735,1.908214467,1.212967519
5.842632998,1845.47508,19.30142943,99.79135469,6.879428228,1.84547508,9.076763499,1184.098234,28.12455981,118.3788522,3.350176077,1.184098234,6.267469299,1090.286407,22.70082476,66.41996627,5.519670097,1.090286407,6.793486248,1212.967519,31.72946383,111.1575735,1.908214467,1.212967519,6.406625609,763.7551182,33.99910019,105.7572466,1.000359925,0.763755118
9.076763499,1184.098234,28.12455981,118.3788522,3.350176077,1.184098234,6.267469299,1090.286407,22.70082476,66.41996627,5.519670097,1.090286407,6.793486248,1212.967519,31.72946383,111.1575735,1.908214467,1.212967519,6.406625609,763.7551182,33.99910019,105.7572466,1.000359925,0.763755118,6.919985223,1623.85869,31.11273851,144.875073,2.154904598,1.62385869
6.267469299,1090.286407,22.70082476,66.41996627,5.519670097,1.090286407,6.793486248,1212.967519,31.72946383,111.1575735,1.908214467,1.212967519,6.406625609,763.7551182,33.99910019,105.7572466,1.000359925,0.763755118,6.919985223,1623.85869,31.11273851,144.875073,2.154904598,1.62385869,5.777695371,1070.408186,22.55090846,40.1182317,5.579636616,1.070408186
